Nick,Message,Timestamp
exploratorymindz,i think they run out of material gumby,2019-02-01 21:15:40
sir_chaox,i mean it would be completely different with a different cast and animation,2019-02-01 21:15:40
gumbyfan1,@exploratorymindz i meant the reruns on air,2019-02-01 21:16:05
sir_chaox,oh,2019-02-01 21:16:22
funicode,i doubt this writing would work today,2019-02-01 21:16:22
exploratorymindz,hmm well just come here :d,2019-02-01 21:16:35
sir_chaox,we wouldnt watch it if it wasnt on twitch tho :),2019-02-01 21:16:39
spectra_twilight,"i personally don't think it worked back then, either.",2019-02-01 21:16:48
exploratorymindz,ya,2019-02-01 21:16:53
exploratorymindz,indeedyi mean what is a tv? i forget,2019-02-01 21:17:07
sir_chaox,watching tv alone feelsbadman watching tv on twitch feelsgoodman,2019-02-01 21:17:08
spectra_twilight,"i can accept the animation and sfx quality to be limitations of their time, and the music's pretty good, but the writing is just...really awful, in my opinion.",2019-02-01 21:17:26
gumbyfan1,i love how much they love the show mad made,2019-02-01 21:17:26
aelita_schaffer,how dumb is inspector gadget,2019-02-01 21:17:28
xxviios,"theres been a few updates, i think penny was 16 in the newest one, and dr claw had a son :d",2019-02-01 21:17:44
regiruler,200 iq,2019-02-01 21:17:51
exploratorymindz,"it didnt, but thats why as a kid i kept watching and expecting gadget to wise up , and his chief to wise up, and to finally see dr claw, never happend",2019-02-01 21:17:54
wolf14vargen14,@aelita_schaffer 70 iq,2019-02-01 21:18:12
spectra_twilight,"@xxviios dr. claw has a nephew, talon, in the 3d series.",2019-02-01 21:18:12
aelita_schaffer,wow these people are dumb,2019-02-01 21:18:24
wolf14vargen14,those fools those are the signing papers,2019-02-01 21:18:26
exploratorymindz,"the sillyness kept the viewer watching expecting things to change while it was still entertaining, it was perfect",2019-02-01 21:18:31
s3phtv,is that shredder?,2019-02-01 21:18:35
xxviios,nephew makes more sense,2019-02-01 21:18:46
exploratorymindz,:d,2019-02-01 21:18:48
gumbyfan1,a fool and his money are soon parted,2019-02-01 21:18:51
wolf14vargen14,@s3phtv dr claw as first,2019-02-01 21:18:56
darkmyst79,"those papers will not work, they were coerced into them? court waiting to happen.",2019-02-01 21:19:17
regiruler,"let me guess, there's s tension between talon and penny",2019-02-01 21:19:21
exploratorymindz,what about a fool and his cake?,2019-02-01 21:19:28
spectra_twilight,"gadget, you better recognize your dog. he's not even disguised this time.",2019-02-01 21:19:45
exploratorymindz,cos i have cake right now :d,2019-02-01 21:19:46
wolf14vargen14,seriosuly brain isn't even in disguise,2019-02-01 21:19:49
wolf14vargen14,2 seconds!,2019-02-01 21:20:07
grandmaster_geptu,is that a noose,2019-02-01 21:20:12
wolf14vargen14,was that a laser go n!,2019-02-01 21:20:19
grandmaster_geptu,shes got agun,2019-02-01 21:20:36
gumbyfan1,cannon bike!,2019-02-01 21:20:39
spectra_twilight,"@grandmaster_geptu it's meant to snare the leg, but it could be used as a noose as well, i suppose.",2019-02-01 21:20:40
exploratorymindz,they should cartoonise pirates of the carabean,2019-02-01 21:20:45
darkmyst79,gadget should use that laser more often.,2019-02-01 21:20:57
gumbyfan1,@exploratorymindz see lego pirates. it is a real game. :),2019-02-01 21:21:14
grandmaster_geptu,:d,2019-02-01 21:21:14
aelita_schaffer,how,2019-02-01 21:21:25
spectra_twilight,"time to hack, because penny can do anything that doesn't involve evading capture.",2019-02-01 21:21:30
aelita_schaffer,penny,2019-02-01 21:21:33
exploratorymindz,"neh not interested in games , not ones like that",2019-02-01 21:21:38
funicode,digital motorcycle,2019-02-01 21:21:42
exploratorymindz,"thief, yes, but that nehh ,",2019-02-01 21:21:53
exploratorymindz,"streamed the orignal thief game today, but my nets soooooo slow, its laggy",2019-02-01 21:22:22
gjc2517,pennyrate,2019-02-01 21:22:27
spectra_twilight,"wow, this psa sure did reach.",2019-02-01 21:23:10
aelita_schaffer,irk,2019-02-01 21:23:10
aelita_schaffer,penny service anouncement,2019-02-01 21:23:12
wolf14vargen14,skulls are 85% of the time a bad thing,2019-02-01 21:23:13
exploratorymindz,gooooooo gadget gooooo,2019-02-01 21:23:14
grandmaster_geptu,thye should go back to showing pokemon,2019-02-01 21:23:27
exploratorymindz,ya,2019-02-01 21:23:29
vx30,bottle market with skull always poison? what if thats a bottle filled with pirates? huh?,2019-02-01 21:23:39
madness0606,such a creepy voice,2019-02-01 21:23:40
increxible,"@wolf14vargen14 well, i'm kinda happy mine's still attached... i thought it's a good thing to have one.",2019-02-01 21:23:41
aelita_schaffer,skulls 90$ of the time just mean an archeological find,2019-02-01 21:23:46
gumbyfan1,@aelita_schaffer good one!,2019-02-01 21:23:55
exploratorymindz,^,2019-02-01 21:24:00
vx30,^,2019-02-01 21:24:20
aelita_schaffer,that wasnt even intentional xp,2019-02-01 21:24:26
spectra_twilight,"skulls also protect our brains from outside forces to a certain degree, which is quite good.",2019-02-01 21:24:29
exploratorymindz,even claws kitty is a dummy :d,2019-02-01 21:24:43
gjc2517,hooo hooo,2019-02-01 21:24:59
gumbyfan1,@exploratorymindz and we love him for that.,2019-02-01 21:25:17
sir_chaox,:|,2019-02-01 21:25:22
sir_chaox,:d,2019-02-01 21:25:29
exploratorymindz,yup,2019-02-01 21:25:36
aelita_schaffer,isnt claw the original inspector gadet,2019-02-01 21:25:54
gjc2517,batman?,2019-02-01 21:26:05
aelita_schaffer,no catman,2019-02-01 21:26:20
wolf14vargen14,"@aelita_schaffer there is a theory but that theory forgot one thing,the action figure",2019-02-01 21:26:23
gumbyfan1,@aelita_schaffer that is a fan conspiracy theories,2019-02-01 21:26:25
wolf14vargen14,the action figure ruined a lot of theoryies,2019-02-01 21:26:54
guynotfromharlem,i remember my first day at mad school,2019-02-01 21:26:57
nesman1995,4+4=8 not 7,2019-02-01 21:26:57
packergirl89,4+4 :d,2019-02-01 21:26:59
gjc2517,school? :(,2019-02-01 21:27:06
aelita_schaffer,what about the action figure,2019-02-01 21:27:08
packergirl89,4+4 in 2019 :d,2019-02-01 21:27:19
spectra_twilight,"...chief's a contortionist, unsurprisingly.",2019-02-01 21:27:21
wolf14vargen14,@aelita_schaffer the dr claw action figure show shis face,2019-02-01 21:27:26
packergirl89,no respect tpigquimby,2019-02-01 21:27:42
aelita_schaffer,ah,2019-02-01 21:27:44
aelita_schaffer,....,2019-02-01 21:28:10
wolf14vargen14,that is just a school bus,2019-02-01 21:28:10
gjc2517,spying kids? :(,2019-02-01 21:28:18
exploratorymindz,@packergirl89 you haz my sir name,2019-02-01 21:28:26
wolf14vargen14,it is just a usual school,2019-02-01 21:28:29
vx30,ze cub,2019-02-01 21:28:32
exploratorymindz,packer,2019-02-01 21:28:33
spectra_twilight,so is gadget just going to harass a real school this entire episode?,2019-02-01 21:28:34
aelita_schaffer,gadget shouldnt be allowed to be a police man,2019-02-01 21:28:37
kittehsparkles,harry potter is on tv,2019-02-01 21:28:40
exploratorymindz,:d,2019-02-01 21:28:40
wolf14vargen14,adamantin is also known as diamond,2019-02-01 21:28:45
gumbyfan1,ig is right! public school is evil!!,2019-02-01 21:28:51
spectra_twilight,it's just like teacher's pet.,2019-02-01 21:29:01
darkmyst79,that action figure ruin it.,2019-02-01 21:29:18
wolf14vargen14,the kids just clapping and doing nothing,2019-02-01 21:29:27
vx30,kidnapping :(,2019-02-01 21:29:28
aelita_schaffer,go go gadget idiot,2019-02-01 21:29:53
spectra_twilight,they got the voices mixed up.,2019-02-01 21:29:55
gumbyfan1,the students are like down with the teachers!,2019-02-01 21:30:05
spectra_twilight,they had the wrong voices come from each instructor.,2019-02-01 21:30:07
gjc2517,filler,2019-02-01 21:30:39
aelita_schaffer,so is gadget supposed to be this stupid?,2019-02-01 21:31:05
wolf14vargen14,"little,she is almost taller then him",2019-02-01 21:31:30
milestails1986,"thats one tall little ""girl"" tpigpenny",2019-02-01 21:31:32
darkmyst79,"oh wow, this would be a deleted scene nowadays.",2019-02-01 21:31:41
wolf14vargen14,"oh come on,the mad logo is on his hat",2019-02-01 21:31:51
spectra_twilight,@aelita_schaffer that's one of the constants of the entire show.,2019-02-01 21:31:53
aelita_schaffer,why?,2019-02-01 21:32:01
gumbyfan1,@aelita_schaffer gadget is made to be the mascot for the innocent,2019-02-01 21:32:14
spectra_twilight,"gadget never notices mad logos, even the big obvious ones.",2019-02-01 21:32:17
nesman1995,the only 1 he suspect as a mad agent is his dog,2019-02-01 21:32:52
aelita_schaffer,but he still cant see.....,2019-02-01 21:33:02
spectra_twilight,windshield is still obscured.,2019-02-01 21:33:04
gjc2517,music :p,2019-02-01 21:33:08
spectra_twilight,actual charades for once. rather than her just somehow understanding his blabbering.,2019-02-01 21:33:28
aelita_schaffer,good game improvised skateboard,2019-02-01 21:33:49
wolf14vargen14,brain needs to stop showing of his muscles since it takes up to much running time,2019-02-01 21:33:50
milestails1986,now she's driving a semi truck :d,2019-02-01 21:33:51
spectra_twilight,that's one stangely placed toll booth.,2019-02-01 21:34:22
spectra_twilight,strangely*,2019-02-01 21:34:31
capndrk15,boo,2019-02-01 21:34:52
capndrk15,bop,2019-02-01 21:35:03
aelita_schaffer,youd think he would wait for the toll gate to open,2019-02-01 21:35:09
aelita_schaffer,even hes not that dumb,2019-02-01 21:35:14
darkmyst79,"how do they expect the bombs to kill gadget, when they don't die from them?",2019-02-01 21:35:17
wolf14vargen14,@darkmyst79 good point,2019-02-01 21:35:38
aelita_schaffer,this is a cartoon myst,2019-02-01 21:35:41
vx30,thats special anti-gadget only bombs,2019-02-01 21:35:46
capndrk15,it did. this is the afterlife,2019-02-01 21:35:51
aelita_schaffer,no one dies from anything,2019-02-01 21:35:58
vx30,thats kids show. no,2019-02-01 21:36:18
aelita_schaffer,that wall skating tho,2019-02-01 21:36:19
capndrk15,what did u expect from a kid show? gore?,2019-02-01 21:36:29
capndrk15,tht would b lit,2019-02-01 21:36:50
darkmyst79,brain has skillz to pay the bills!,2019-02-01 21:36:50
aelita_schaffer,dangit gadget your stupid,2019-02-01 21:37:00
capndrk15,wee woo,2019-02-01 21:37:04
spectra_twilight,hwuh-hwuh-hwuh-hwuh.,2019-02-01 21:37:09
wolf14vargen14,i think claw's voice filter ran out,2019-02-01 21:37:15
random_shoggoth,claw sounds like ulysses from nv,2019-02-01 21:37:50
spectra_twilight,the door doesn't even have a knob.,2019-02-01 21:38:00
aelita_schaffer,and penny gets in cuz plot,2019-02-01 21:38:23
wolf14vargen14,@random_shoggoth it would't be that weird if it was a similar voice filter,2019-02-01 21:38:23
random_shoggoth,probably,2019-02-01 21:38:48
recklessniko,aueeeee,2019-02-01 21:38:57
gjc2517,spoopy,2019-02-01 21:39:00
wolf14vargen14,he didn't move his mouth,2019-02-01 21:39:00
spectra_twilight,...i figured he didn't actually defuse it.,2019-02-01 21:39:32
aelita_schaffer,32 1...,2019-02-01 21:39:35
gumbyfan1,that timing! hahahahh,2019-02-01 21:39:45
spectra_twilight,"that would have been impressive, which is against gadget's characterization.",2019-02-01 21:39:45
gjc2517,rip,2019-02-01 21:40:24
wolf14vargen14,@spectra_twilight well he did cut a tree in half in the previous episode with a alser beam,2019-02-01 21:40:30
aelita_schaffer,oh no there gonna get penny,2019-02-01 21:40:35
blueywolf,she had samsung smart watch 30 years ago :),2019-02-01 21:40:35
spectra_twilight,"they jam all radio signals, yet somehow penny could contact brain when he was inside the academy and she was outside of it.",2019-02-01 21:40:35
aelita_schaffer,oh wait there dumb,2019-02-01 21:40:47
spectra_twilight,@wolf14vargen14 when he was specifically trying to summon his gadgetcuffs.,2019-02-01 21:40:56
blueywolf,penny had notepad and smart watch before anyone else,2019-02-01 21:41:44
wolf14vargen14,"oh come on,claw wasn't even disguising his voice",2019-02-01 21:41:56
spectra_twilight,gadget accidentally drives in reverse all the time. this should be a cinch.,2019-02-01 21:41:58
wolf14vargen14,"a german tank,well that is something",2019-02-01 21:42:35
spectra_twilight,just wait for someone to walk in a grab her.,2019-02-01 21:42:49
aelita_schaffer,thats not a german tank,2019-02-01 21:43:02
spectra_twilight,...brain works out.,2019-02-01 21:43:20
aelita_schaffer,its spanish,2019-02-01 21:43:21
gjc2517,strong brain,2019-02-01 21:43:22
aelita_schaffer,brain is bionic confirmed,2019-02-01 21:43:40
wolf14vargen14,@aelita_schaffer but it is green,2019-02-01 21:43:47
drfuzzlepuff,:d,2019-02-01 21:43:56
aelita_schaffer,.....,2019-02-01 21:44:03
aelita_schaffer,all early tanks were green,2019-02-01 21:44:12
spectra_twilight,tank.hack().,2019-02-01 21:44:32
wolf14vargen14,internet controlled tank,2019-02-01 21:44:41
gjc2517,explosive tank?,2019-02-01 21:44:55
aelita_schaffer,cuz that tank totally has on board computers,2019-02-01 21:44:57
spectra_twilight,penny hacked a door to a lumbermill building's basement door before.,2019-02-01 21:45:31
gjc2517,these are real life situations unless pokemon,2019-02-01 21:45:45
spectra_twilight,it doesn't need to have electronics or a wifi adapter for her to be able to hack it. she just can because computer book.,2019-02-01 21:45:51
gumbyfan1,@aelita_schaffer no kidding: tanks these days are full of computers,2019-02-01 21:45:51
nesman1995,@wolf14vargen14 the internet didnt exist when this show was on,2019-02-01 21:45:57
aelita_schaffer,penny service anouncement,2019-02-01 21:46:20
increxible,i'll have you i was the top hacker of my class. i hacked our textbooks and the chalkboard all the time.,2019-02-01 21:46:24
mirfosevik,if gadget isn't mechanically inclined then why would he replace his body with machinery,2019-02-01 21:46:31
wolf14vargen14,@nesman1995 i it was jsut that i had to make the joke make more sencce since what kid form the 20s s what a radio is,2019-02-01 21:46:34
spectra_twilight,@increxible *salutes*,2019-02-01 21:46:46
aelita_schaffer,...,2019-02-01 21:46:53
darkmyst79,alot didn't exist when this show came out. interesting way of foreshadowing.,2019-02-01 21:46:55
aelita_schaffer,ugh want to play kh3 so bad,2019-02-01 21:47:09
gumbyfan1,@mirfosevik fixing things and using are two different skills,2019-02-01 21:47:20
increxible,i feel like phineas & ferb got some of their ideas from this show.,2019-02-01 21:47:41
aelita_schaffer,tanks used to be fully mechanical,2019-02-01 21:47:45
itsulwright,i'm so bored that i ended up here....what is wrong with me?,2019-02-01 21:47:45
gumbyfan1,@mirfosevik using gadgets and fixing than are two different skills :),2019-02-01 21:47:51
increxible,@itsulwright one of us! one of us!,2019-02-01 21:48:03
gumbyfan1,@itsulwright i hope you enjoy your time here. this show grows on you. :),2019-02-01 21:48:17
aelita_schaffer,gumby fixing gadgets is the only skill in there,2019-02-01 21:48:23
darkmyst79,"i am at working while watching, don't feel bad.",2019-02-01 21:48:26
itsulwright,@increxible dang it!....i....one of us.....one of us.....,2019-02-01 21:48:29
increxible,i'm sitting waiting for stuff to transfer to/from sd cards.,2019-02-01 21:48:32
increxible,@itsulwright there you go... it's not so bad... one of us..,2019-02-01 21:48:50
gjc2517,dcotor for cyborgs?,2019-02-01 21:49:12
aelita_schaffer,how is he sick if hes fully biomechanical,2019-02-01 21:49:14
gjc2517,doctor*,2019-02-01 21:49:18
gumbyfan1,proof that gadget is partly still human,2019-02-01 21:49:24
wolf14vargen14,@aelita_schaffer his nose is still biological,2019-02-01 21:49:42
aelita_schaffer,hes not though,2019-02-01 21:49:44
aelita_schaffer,no its not :d,2019-02-01 21:50:01
somersaultjustice,dr. mario :p,2019-02-01 21:50:02
dazzyflik,computer virus :),2019-02-01 21:50:21
mirfosevik,gadgets's gonna get autism :),2019-02-01 21:50:22
aelita_schaffer,did he just shove that in his butt?,2019-02-01 21:50:25
wolf14vargen14,malasia!,2019-02-01 21:50:27
wolf14vargen14,@aelita_schaffer his back pocket,2019-02-01 21:50:57
wolf14vargen14,jungle fever!,2019-02-01 21:51:09
lordhugochavez,wowzers,2019-02-01 21:51:25
gumbyfan1,weaponised virus!,2019-02-01 21:51:34
quiksand,blob blob blob :d,2019-02-01 21:51:49
zed_die,bioweapons :),2019-02-01 21:51:57
wolf14vargen14,"weaponised diseases,that's a war crime",2019-02-01 21:52:03
aelita_schaffer,ganeva convention out the window then,2019-02-01 21:52:05
wolf14vargen14,that shoot did nothing,2019-02-01 21:52:19
quiksand,see claw has mercy :),2019-02-01 21:52:22
aelita_schaffer,how did they get there in under an hour,2019-02-01 21:52:54
jaizepls,np,2019-02-01 21:52:55
quiksand,what police force gadget work for,2019-02-01 21:53:04
wolf14vargen14,how is that missile working it was under water,2019-02-01 21:53:18
quiksand,international ridiculous crimes bureau?,2019-02-01 21:53:24
zed_die,aiming rockets with iron sights,2019-02-01 21:53:58
aelita_schaffer,ircb isnt a cool acronym,2019-02-01 21:54:15
itsulwright,known rocket=earthquake.,2019-02-01 21:54:30
quiksand,crime doesnt care about cool acronyms,2019-02-01 21:54:44
wolf14vargen14,he can talk to animals,2019-02-01 21:54:49
mirfosevik,is there a place where i can see blacklisted words so that doesn't happen again?,2019-02-01 21:54:55
aelita_schaffer,what about doom,2019-02-01 21:54:59
aelita_schaffer,the organization of mahem,2019-02-01 21:55:26
quiksand,tf is doom,2019-02-01 21:55:28
wolf14vargen14,red aligators are extinct,2019-02-01 21:56:44
aelita_schaffer,red aligators dont exist,2019-02-01 21:57:04
gumbyfan1,@quiksand kaos mad and cobra disagree!,2019-02-01 21:57:10
lewisj0hnson,hello,2019-02-01 21:57:13
aelita_schaffer,and doom,2019-02-01 21:57:33
wolf14vargen14,@aelita_schaffer they did durring the dinosaur era,2019-02-01 21:57:38
tormy,"no, just leave him in the quicksand. this is why you always lose.",2019-02-01 21:58:07
aelita_schaffer,no they didnt,2019-02-01 21:58:16
aelita_schaffer,those were another species entirelyt,2019-02-01 21:58:25
comdotb,hihhihhihhihhihhihhhh,2019-02-01 21:58:26
mirfosevik,i can't tell if the mad scientist is offensive or not,2019-02-01 21:58:31
aelita_schaffer,entirely*,2019-02-01 21:58:32
lewisj0hnson,this is creppy,2019-02-01 21:58:41
aelita_schaffer,yknow penny is the only tolerable person in this entire show,2019-02-01 21:59:16
wolf14vargen14,goverment buildings doesn't have moss,2019-02-01 21:59:23
dovahkiin45,bubble natives,2019-02-01 21:59:40
dovahkiin45,they only speak bubble,2019-02-01 21:59:48
aelita_schaffer,cuz that would totally work right,2019-02-01 21:59:56
dovahkiin45,poor mad cat,2019-02-01 22:00:39
dovahkiin45,almost got eaten,2019-02-01 22:00:46
aelita_schaffer,um,2019-02-01 22:01:03
wolf14vargen14,wh yowuld claw ever trust a mad man so mcuh that he is in the same room like seriously by all that he knows the guy might have jugnle fever as well,2019-02-01 22:01:32
mirfosevik,"very sick, mind you. not dead.",2019-02-01 22:01:41
sir_chaox,"i mean hes mostly machine, would it even work",2019-02-01 22:01:53
tormy,go go gadget the world is now chocolate,2019-02-01 22:01:56
aelita_schaffer,who got pricked?,2019-02-01 22:02:17
tormy,go go gadget become thor the god of lightning.,2019-02-01 22:02:17
wolf14vargen14,he could just have used his laser to melt the lock to get out,2019-02-01 22:02:27
aelita_schaffer,shouldnt have that lazer vaporised that virus?,2019-02-01 22:03:12
aelita_schaffer,essentially killing all,2019-02-01 22:03:21
jaizepls,dr claw virus too op,2019-02-01 22:03:49
tormy,go go gadget your bones are now outside your body.,2019-02-01 22:03:56
aelita_schaffer,go go gadget immunity to virus,2019-02-01 22:04:19
aelita_schaffer,...,2019-02-01 22:05:05
tormy,:d,2019-02-01 22:05:10
tormy,go go gadget win every battle,2019-02-01 22:05:18
aelita_schaffer,im not convinced penny is any smarter then gadget,2019-02-01 22:05:25
mirfosevik,so this virus doesn't seem to be very contagious,2019-02-01 22:05:27
aelita_schaffer,penny is to young to be doing this,2019-02-01 22:06:03
aelita_schaffer,her parrents would ground her for a year,2019-02-01 22:06:22
mirfosevik,"that's a recurring theme, from what i've seen of this show",2019-02-01 22:06:29
tormy,go go gadget abuse innocent civilians,2019-02-01 22:06:53
aelita_schaffer,how is he sick again?,2019-02-01 22:07:26
aelita_schaffer,a cure should imunize him for atleast a few days,2019-02-01 22:07:45
mirfosevik,now the swamp is contaminated,2019-02-01 22:08:40
tormy,uh oh,2019-02-01 22:08:50
sir_chaox,we didnt listen pepehands,2019-02-01 22:09:06
aelita_schaffer,:d,2019-02-01 22:09:17
gumbyfan1,but dumb people spread the lie that vaccines hurt!,2019-02-01 22:09:28
aelita_schaffer,good luck finding a vein doc,2019-02-01 22:09:28
tormy,inspector gadget literally a dunce but understands vaccines.,2019-02-01 22:09:28
xalastor89,what about new virusrs thanks to vaccination?,2019-02-01 22:09:47
aelita_schaffer,vaccines can cause a number of issues later in life,2019-02-01 22:10:08
aelita_schaffer,weather to be vacinated or not has been a debate for a verry long time,2019-02-01 22:10:25
gumbyfan1,and you reach the later in life by having the vaccine. :),2019-02-01 22:10:49
aelita_schaffer,not neciserily,2019-02-01 22:11:16
buttmanki,did anybody notice that the ending credits are a bit faster that the one in the beginning?,2019-02-01 22:11:22
tormy,is saying vaccines are good banned or was that timeout something else?,2019-02-01 22:11:24
gumbyfan1,"last comment on it: vaccines now contain mercury, pass that on",2019-02-01 22:11:24
aelita_schaffer,the fact they ever contained mercury shows you exactly why to never be vacinated,2019-02-01 22:12:05
tormy,"anyway, vaccines are good.",2019-02-01 22:12:06
birthday_boy_blam,vaccines are good,2019-02-01 22:12:09
aelita_schaffer,vaccines are the worst medical decision this side of the 1800s,2019-02-01 22:12:43
tormy,even inspector gadget knows it.,2019-02-01 22:12:44
aelita_schaffer,go go gadget fail,2019-02-01 22:13:08
arbitrary_dmz,sodium is a highly reactive metal that explodes in water. did you that contains sodium?,2019-02-01 22:13:19
buttmanki,fat gadget,2019-02-01 22:13:26
drfuzzlepuff,if inspector gadget thinks theyre good they must be :d,2019-02-01 22:13:42
hparkour,very nice,2019-02-01 22:14:04
aelita_schaffer,is sodium chloride,2019-02-01 22:14:12
gumbyfan1,"@arbitrary_dmz when two elements bind, the molecules can have changed properties",2019-02-01 22:14:21
wolf14vargen14,leprechaun!,2019-02-01 22:14:30
aelita_schaffer,yup,2019-02-01 22:14:36
tormy,"water has hydrogen in it, thus it is dangerous.",2019-02-01 22:14:37
cpetrime,this is,2019-02-01 22:14:52
gumbyfan1,"that irish man is too much of a stereotype, even for this show",2019-02-01 22:14:59
marmoteador,human leprechaun,2019-02-01 22:15:02
tormy,go go gadget luck of the irish.,2019-02-01 22:15:05
aelita_schaffer,go go gadget dumb luck,2019-02-01 22:15:27
